id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,output_vessel
EEFD5986692,40,hazardous,empty,heavy,deep_sea,rail,import,washing,Jim Wonder,
OOVQ8645469,40,dry,empty,heavy,deep_sea,rail,import,washing,Jim Wonder,
IZWN6467381,40,dry,empty,light,deep_sea,rail,import,washing,Jim Wonder,
JQYT3448534,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,washing,Jim Wonder,
JCQX7769942,40,reefer,empty,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Jim Wonder,
PHUE3229479,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
AKKF3597192,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,
XXAT4588453,40,reefer,empty,heavy,deep_sea,truck,import,customs,Jim Wonder,
NHPH4739497,20,dry,full,heavy,deep_sea,truck,import,,Jim Wonder,
JSXZ2213515,40,reefer,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
UCWV1349187,40,reefer,full,medium,deep_sea,rail,import,,Jim Wonder,
PJWC8518319,40,dry,empty,heavy,deep_sea,rail,import,,Jim Wonder,
NPRO1445132,40,dry,empty,heavy,deep_sea,rail,import,washing,Jim Wonder,
KGZF7981341,20,dry,full,medium,deep_sea,truck,import,,Jim Wonder,
OQUL8337792,20,hazardous,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,
NTWG9167154,40,dry,empty,medium,deep_sea,rail,import,customs,Jim Wonder,
FXHL8453456,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,
EVBQ2635853,40,reefer,empty,light,deep_sea,rail,import,,Jim Wonder,
LEOP9696389,40,dry,full,light,deep_sea,truck,import,washing,Jim Wonder,
URFM9729862,20,dry,full,heavy,deep_sea,truck,import,strip,Jim Wonder,
FXGC8381171,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
RWNE6769975,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,
PYYX7317985,20,reefer,empty,medium,deep_sea,rail,import,,Jim Wonder,
UTYZ8615947,40,hazardous,full,light,deep_sea,rail,import,washing,Jim Wonder,
EILO3798347,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,
LEVN4281485,40,dry,full,heavy,deep_sea,truck,import,,Jim Wonder,
GWDF1954178,40,dry,empty,medium,deep_sea,truck,import,strip,Jim Wonder,
MGLW2666447,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,seal,Jim Wonder,
QNVU2662527,40,dry,full,light,deep_sea,rail,import,strip,Jim Wonder,
XSHY2942885,20,dry,empty,light,deep_sea,rail,import,stuff,Jim Wonder,
QHIL9535486,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
VOJK7479461,20,dry,full,heavy,deep_sea,feeder,waterside_transshipment,strip,Jim Wonder,
APPM3333896,40,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,
AYNB8155668,40,dry,full,light,deep_sea,rail,import,stuff,Jim Wonder,
VYXH8254462,40,reefer,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
YXPC1546638,40,hazardous,full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,
OEDY2757496,40,dry,empty,medium,deep_sea,rail,import,customs,Jim Wonder,
HZRT1247673,40,dry,full,heavy,deep_sea,rail,import,customs,Jim Wonder,
BWDT3219913,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,
KTFI6174698,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,
JXPB7256281,20,dry,full,heavy,deep_sea,rail,import,seal,Jim Wonder,
YLWU6322364,20,dry,empty,light,deep_sea,truck,import,strip,Jim Wonder,
SQEV4893298,40,dry,full,medium,deep_sea,rail,import,washing,Jim Wonder,
VRJN6523591,20,dry,full,medium,deep_sea,truck,import,customs,Jim Wonder,
EHQN9121553,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,
BFZL4315113,20,reefer,empty,heavy,deep_sea,rail,import,stuff,Jim Wonder,
PNSW5956842,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,
HVEI2564135,40,reefer,full,medium,deep_sea,rail,import,strip,Jim Wonder,
ARET4892198,40,dry,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
DHQG4446895,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,
SDMI2595455,20,hazardous,full,medium,deep_sea,rail,import,customs,Jim Wonder,
ZOFC9142321,20,reefer,full,medium,deep_sea,rail,import,seal,Jim Wonder,
RKIX2164797,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Jim Wonder,
ITRL8787656,40,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,
QNET5575616,40,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,
QLYM1889778,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
EUIJ2893419,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
XVIA7345984,20,hazardous,full,heavy,deep_sea,truck,import,strip,Jim Wonder,
WMCZ3854866,20,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,
ZADS9993931,20,dry,full,heavy,deep_sea,truck,import,washing,Jim Wonder,
AQRZ6862288,40,reefer,empty,light,deep_sea,rail,import,,Jim Wonder,
OEQM6487194,40,hazardous,full,light,deep_sea,rail,import,customs,Jim Wonder,
GKMB4867219,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,customs,Jim Wonder,
XCMQ2937853,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,
FPNH1613467,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,
ULBM9856714,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,
AXZC4113424,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,
BZYE6246796,40,reefer,full,heavy,deep_sea,feeder,waterside_transshipment,seal,Jim Wonder,
VDGB7617634,40,dry,empty,heavy,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
RRSQ5592246,40,dry,full,light,deep_sea,truck,import,seal,Jim Wonder,
QQKE4167699,40,dry,empty,medium,deep_sea,rail,import,washing,Jim Wonder,
DSLE2736854,40,dry,full,medium,deep_sea,rail,import,seal,Jim Wonder,
MZXJ8955545,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,
NFUC8596871,40,dry,full,heavy,deep_sea,rail,import,strip,Jim Wonder,
VEAY7488119,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,Jim Wonder,
KTGR4516148,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,strip,Jim Wonder,
UXLE1299415,40,dry,full,light,deep_sea,truck,import,stuff,Jim Wonder,
NYGJ3912916,40,dry,full,medium,deep_sea,rail,import,washing,Jim Wonder,
BTIM8225977,40,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,
WUAW2591883,20,reefer,full,light,deep_sea,rail,import,customs,Jim Wonder,
TMUO5446953,20,dry,full,light,deep_sea,rail,import,customs,Jim Wonder,
TCBM7759922,40,dry,full,medium,deep_sea,truck,import,stuff,Jim Wonder,
JJHK1242398,40,dry,full,light,deep_sea,truck,import,customs,Jim Wonder,
ATJT4744541,40,reefer,full,heavy,deep_sea,rail,import,strip,Jim Wonder,
USST2261262,20,hazardous,full,medium,deep_sea,feeder,waterside_transshipment,washing,Jim Wonder,
AFNS3779253,20,hazardous,empty,medium,deep_sea,rail,import,seal,Jim Wonder,
SDSV5793266,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,
VRXN2119786,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,
GTKO6191213,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
PFIC4272257,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
PQXI3117784,40,dry,empty,medium,deep_sea,rail,import,washing,Jim Wonder,
NNNU3256569,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
RWXK3314776,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,
NKLS7616942,20,hazardous,empty,light,deep_sea,rail,import,customs,Jim Wonder,
XPRK1995331,40,dry,full,light,deep_sea,feeder,waterside_transshipment,washing,Jim Wonder,
WTNU3793547,20,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,
AFMC9198348,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
HJVE5644593,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,
EWDZ1911846,40,reefer,full,medium,deep_sea,rail,import,washing,Jim Wonder,
VIMU2657885,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,
UNOS4545523,40,reefer,full,light,deep_sea,rail,import,seal,Jim Wonder,
GZFO1132259,20,dry,full,light,deep_sea,rail,import,,Jim Wonder,
BCZR7113382,40,dry,full,heavy,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
IZUZ3221798,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,washing,Jim Wonder,
KMOO8685811,40,reefer,full,medium,deep_sea,rail,import,,Jim Wonder,
ULBT2125912,20,hazardous,full,light,deep_sea,rail,import,,Jim Wonder,
OFTJ8753141,40,dry,full,medium,deep_sea,rail,import,washing,Jim Wonder,
CSXA2551836,40,hazardous,full,light,deep_sea,truck,import,,Jim Wonder,
GOJC7656899,20,dry,full,light,deep_sea,rail,import,,Jim Wonder,
GBNH2652211,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,
VQRA8256732,20,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,
UGAN9657542,40,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,
ONTQ3971681,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,
HCMM7385556,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,washing,Jim Wonder,
IFBV9658936,40,hazardous,empty,light,deep_sea,rail,import,,Jim Wonder,
TXSA8936584,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,
XPMQ9973784,40,dry,full,medium,deep_sea,truck,import,stuff,Jim Wonder,
RSVR2418721,40,dry,full,heavy,deep_sea,truck,import,customs,Jim Wonder,
FEVW7351559,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,
PTPP7888449,20,dry,full,light,deep_sea,rail,import,strip,Jim Wonder,
LBNQ4798859,20,dry,empty,medium,deep_sea,rail,import,washing,Jim Wonder,
GQSB9396232,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,Jim Wonder,
NPCK7472821,40,dry,full,medium,deep_sea,truck,import,,Jim Wonder,
IIZP6323122,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,customs,Jim Wonder,
ETXJ2133839,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,Jim Wonder,
HSVS6399615,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,
PYQX8846514,20,dry,full,light,deep_sea,truck,import,,Jim Wonder,
UDUI6449294,20,dry,full,medium,deep_sea,rail,import,seal,Jim Wonder,
TWHX8317189,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,
USLA8841626,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
DBDP1665124,40,dry,full,light,deep_sea,rail,import,customs,Jim Wonder,
IRRR8966759,40,reefer,full,light,deep_sea,truck,import,,Jim Wonder,
NYJV3458278,40,dry,full,heavy,deep_sea,rail,import,washing,Jim Wonder,
UYEH9697787,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,
NXQD5946839,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,
UNME6652516,40,dry,full,heavy,deep_sea,truck,import,washing,Jim Wonder,
MMLN4692694,40,hazardous,full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
ROTW8922885,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,Jim Wonder,
JCQP7714541,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
TBTP2716281,20,reefer,full,light,deep_sea,rail,import,seal,Jim Wonder,
VPQG5528771,20,reefer,full,heavy,deep_sea,rail,import,seal,Jim Wonder,
GPGM3425468,40,dry,empty,light,deep_sea,rail,import,,Jim Wonder,
AMLW4474268,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,seal,Jim Wonder,
INJX1181716,40,reefer,full,medium,deep_sea,truck,import,,Jim Wonder,
WXIS3724418,40,hazardous,full,medium,deep_sea,rail,import,,Jim Wonder,
HSNJ8462937,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Jim Wonder,
IKGF9542989,40,dry,full,medium,deep_sea,rail,import,seal,Jim Wonder,
LZQS4545122,40,hazardous,full,light,deep_sea,truck,import,washing,Jim Wonder,
HKZG4663956,40,dry,full,heavy,deep_sea,truck,import,,Jim Wonder,
ONIU4426651,20,dry,full,light,deep_sea,rail,import,,Jim Wonder,
EPWM8957313,40,dry,full,medium,deep_sea,truck,import,washing,Jim Wonder,
PVNF1517594,20,dry,full,medium,deep_sea,rail,import,seal,Jim Wonder,
GKEC9432148,40,dry,empty,light,deep_sea,rail,import,seal,Jim Wonder,
CVHN7967295,40,dry,full,light,deep_sea,rail,import,strip,Jim Wonder,
KMTT1738353,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,washing,Jim Wonder,
TOXH1488199,40,hazardous,full,light,deep_sea,truck,import,strip,Jim Wonder,
NVEH2375924,20,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
CQZP2137342,40,reefer,full,medium,deep_sea,rail,import,seal,Jim Wonder,
WDYX2934744,20,reefer,full,medium,deep_sea,truck,import,,Jim Wonder,
DILA7316988,20,hazardous,full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
EJDW8776289,20,dry,full,heavy,deep_sea,feeder,waterside_transshipment,customs,Jim Wonder,
EYWS8318161,20,reefer,full,medium,deep_sea,truck,import,,Jim Wonder,
OMSB2825578,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,washing,Jim Wonder,
BJDL7334465,40,dry,empty,heavy,deep_sea,rail,import,,Jim Wonder,
CWUA7414941,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,
BZOK3287276,20,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,
MZCM1424476,40,reefer,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
HNRE9417311,20,dry,full,light,deep_sea,rail,import,customs,Jim Wonder,
YYCD1968736,20,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,
FVIP4442126,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,
VMML5252837,40,reefer,empty,medium,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,
UTVJ9295318,40,hazardous,full,light,deep_sea,rail,import,,Jim Wonder,
EHLM7777686,20,dry,full,medium,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
XUHU6482869,20,reefer,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
QRIQ7973822,20,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
PIKM3832189,20,dry,full,light,deep_sea,rail,import,,Jim Wonder,
ZHQX8487681,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
YGHK6669997,40,reefer,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
YRFC4513848,20,dry,full,light,deep_sea,rail,import,customs,Jim Wonder,
BCLS7311182,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Jim Wonder,
GNFU5193231,40,dry,full,medium,deep_sea,rail,import,washing,Jim Wonder,
TYLX8461432,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,
PFXR2662836,20,dry,empty,heavy,deep_sea,truck,import,,Jim Wonder,
FMZT2418996,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,stuff,Jim Wonder,
LSBE9293229,40,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,
TSXU9397345,40,hazardous,full,medium,deep_sea,rail,import,washing,Jim Wonder,
XTNS5634219,40,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,
OOZZ2516828,40,hazardous,empty,heavy,deep_sea,rail,import,,Jim Wonder,
ECNW5723783,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
HHGB5325972,40,reefer,empty,medium,deep_sea,rail,import,washing,Jim Wonder,
FSTX3625936,20,dry,full,medium,deep_sea,truck,import,,Jim Wonder,
AEFK6942396,40,dry,full,medium,deep_sea,rail,import,washing,Jim Wonder,
NAYB1598774,40,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,
IWQP8516711,40,dry,full,medium,deep_sea,rail,import,seal,Jim Wonder,
BYUH2562124,20,dry,full,heavy,deep_sea,rail,import,stuff,Jim Wonder,
UTBA4532976,40,dry,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
YBNX2368652,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,
KJNK8467649,20,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,
JTCM2973522,20,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,seal,Jim Wonder,
MBKU3434514,40,dry,full,medium,deep_sea,truck,import,customs,Jim Wonder,
WZHK6966493,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,
IAOU6738283,40,dry,empty,heavy,deep_sea,rail,import,washing,Jim Wonder,
WMEP2128898,20,dry,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
FJII4297911,40,dry,full,heavy,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
WASQ5965556,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,
IYKE3389269,20,dry,empty,medium,deep_sea,rail,import,,Jim Wonder,
CEDU1991483,20,dry,full,light,deep_sea,feeder,waterside_transshipment,washing,Jim Wonder,
AMTX9647791,40,hazardous,empty,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
JTDB2516967,20,reefer,full,medium,deep_sea,truck,import,strip,Jim Wonder,
SNRN8961914,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
OFUV6897159,40,dry,full,heavy,deep_sea,rail,import,seal,Jim Wonder,
JDEA9893555,40,dry,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
UDYJ5392138,20,reefer,full,medium,deep_sea,rail,import,washing,Jim Wonder,
JGRW1995922,40,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,
UWDZ6796896,20,dry,full,medium,deep_sea,rail,import,strip,Jim Wonder,
VDXJ7512237,20,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,
ZCOL7633211,20,dry,full,light,deep_sea,rail,import,,Jim Wonder,
ETXD2159246,20,reefer,full,light,deep_sea,truck,import,washing,Jim Wonder,
SVHF2853378,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,
KCBJ1582799,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,
VOEI8584994,40,dry,full,light,deep_sea,truck,import,washing,Jim Wonder,
PRNB8331722,40,dry,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
YMPC9148847,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,
WEGM2186193,20,dry,empty,light,deep_sea,truck,import,strip,Jim Wonder,
TKSM1197355,40,hazardous,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
CPOQ3474897,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,
FIBP5695864,40,dry,full,heavy,deep_sea,rail,import,strip,Jim Wonder,
EWMA2148158,20,hazardous,full,medium,deep_sea,rail,import,washing,Jim Wonder,
DNZL1443196,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
ANNI3252287,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,washing,Jim Wonder,
KEOZ4277439,20,dry,full,medium,deep_sea,rail,import,washing,Jim Wonder,
RWVS8454887,20,reefer,full,light,deep_sea,rail,import,washing,Jim Wonder,
QYHH4648227,20,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,
FNNP3195559,20,dry,full,light,deep_sea,truck,import,,Jim Wonder,
GVLU5531193,40,hazardous,empty,medium,deep_sea,truck,import,,Jim Wonder,
GRBX7752151,40,dry,full,medium,deep_sea,rail,import,washing,Jim Wonder,
ESZN7644415,20,dry,full,heavy,deep_sea,truck,import,washing,Jim Wonder,
IMID3782343,20,dry,full,medium,deep_sea,feeder,waterside_transshipment,seal,Jim Wonder,
PILU1815277,40,dry,full,heavy,deep_sea,rail,import,washing,Jim Wonder,
YDRY8289376,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,washing,Jim Wonder,
EXEF1264467,40,dry,empty,light,deep_sea,rail,import,,Jim Wonder,
WIFB7355997,20,dry,empty,medium,deep_sea,rail,import,strip,Jim Wonder,
QCFT4871388,40,dry,full,heavy,deep_sea,rail,import,stuff,Jim Wonder,
JSJA3648869,20,dry,full,medium,deep_sea,rail,import,,Jim Wonder,
EIYO8335487,40,dry,full,light,deep_sea,rail,import,strip,Jim Wonder,
AJFI2716195,40,dry,empty,medium,deep_sea,truck,import,seal,Jim Wonder,
FIDT1852818,40,dry,full,light,deep_sea,rail,import,customs,Jim Wonder,
OHWF6213781,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,Jim Wonder,
ZHIQ5894496,40,dry,full,light,deep_sea,truck,import,customs,Jim Wonder,
BQIT4942378,40,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,
GKUN6438564,40,dry,full,medium,deep_sea,rail,import,washing,Jim Wonder,
FXNT7623731,40,dry,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
FPTB7589774,40,reefer,empty,light,deep_sea,truck,import,customs,Jim Wonder,
HIIC8217694,40,dry,full,light,deep_sea,truck,import,strip,Jim Wonder,
TJNC4511652,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
GVSO5653563,40,dry,empty,light,deep_sea,rail,import,seal,Jim Wonder,
WUFW4374886,20,dry,full,heavy,deep_sea,rail,import,strip,Jim Wonder,
BYZV5469571,40,reefer,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
JIQU3281584,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,
ACDD8317156,40,dry,full,medium,deep_sea,truck,import,,Jim Wonder,
PKXX6866816,40,dry,empty,medium,deep_sea,rail,import,,Jim Wonder,
RVMS6992571,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
RDHC3488735,40,hazardous,full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,
DAAP7473324,40,reefer,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,
QTSJ8354863,40,dry,empty,light,deep_sea,rail,import,,Jim Wonder,
KSWK4945858,40,dry,empty,medium,deep_sea,rail,import,seal,Jim Wonder,
GUEQ7613935,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,
KIFF1754635,40,dry,full,heavy,deep_sea,rail,import,seal,Jim Wonder,
XWHO6644322,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,Jim Wonder,
KAGE7431858,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,stuff,Jim Wonder,
GABJ6899486,40,reefer,full,medium,deep_sea,feeder,waterside_transshipment,washing,Jim Wonder,
WEZA1856522,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,
USYU3586357,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,
OCSS1633731,40,reefer,empty,light,deep_sea,rail,import,seal,Jim Wonder,
BDNG6874775,20,dry,full,medium,deep_sea,truck,import,,Jim Wonder,
SKKO2627427,40,dry,full,medium,deep_sea,rail,import,stuff,Jim Wonder,
