id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,input_vessel_carrier,input_vessel_liner,input_vessel_service,output_vessel,output_vessel_carrier,output_vessel_liner,output_vessel_service
BWQS9868827,20,dry,full,medium,deep_sea,rail,import,"customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
QDXR2583744,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,"washing, seal, customs",Jim Wonder,,BGF,BGGFEED,,,,
AEHR6568755,40,tank,full,light,deep_sea,truck,import,"washing, customs",Jim Wonder,,BGF,BGGFEED,,,,
QNJM8177689,40,dry,full,medium,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
WVRE4173114,20,"dry, reefer",empty,medium,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
AVON9821185,40,dry,full,medium,deep_sea,rail,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
EFLQ8742522,40,dry,empty,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
ARNQ7328497,20,dry,full,heavy,deep_sea,rail,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
RNGB7777474,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
CDSU5417549,40,"dry, reefer, hazardous",full,medium,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
SZPR2368899,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
WXET4681464,40,dry,full,heavy,deep_sea,rail,import,"washing, seal, stuff",Jim Wonder,,BGF,BGGFEED,,,,
PITD3271456,40,dry,empty,medium,deep_sea,rail,import,"customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
PNSK5586773,20,dry,full,medium,deep_sea,rail,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
CZAM4254545,20,dry,full,heavy,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
COHO5847162,40,dry,empty,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
GPWM5741732,40,dry,full,light,deep_sea,truck,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
PEUS3867936,20,dry,full,heavy,deep_sea,rail,import,"customs, strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
HQFI6789373,20,"dry, reefer",full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
IURG7674972,40,"dry, reefer",full,light,deep_sea,truck,import,"washing, customs, strip",Jim Wonder,,BGF,BGGFEED,,,,
RQCZ1345391,20,dry,full,medium,deep_sea,feeder,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
JZYK2984352,20,"dry, hazardous",full,heavy,deep_sea,truck,import,"seal, stuff",Jim Wonder,,BGF,BGGFEED,,,,
OTXJ8915533,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,,BGF,BGGFEED,,,,
QREV5573823,40,dry,empty,medium,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
XVES7295415,40,dry,full,medium,deep_sea,rail,import,"customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
URFV7451895,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,strip,Jim Wonder,,BGF,BGGFEED,,,,
RQPA9393357,40,dry,empty,medium,deep_sea,truck,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
HXNP8769458,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
ZJCU5819538,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Jim Wonder,,BGF,BGGFEED,,,,
SWHE8577715,20,dry,empty,light,deep_sea,rail,import,"customs, strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
VLEM7945321,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
GADE4374851,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
LSOZ2573958,40,"dry, reefer",full,heavy,deep_sea,feeder,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
IQDN2445443,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
RKFK7477631,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
LSBF3356646,20,dry,full,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
QQYR5349746,40,dry,full,heavy,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
RJDG2685667,40,dry,full,medium,deep_sea,rail,import,"washing, seal, stuff",Jim Wonder,,BGF,BGGFEED,,,,
PUFH6762616,40,dry,full,light,deep_sea,rail,import,"washing, strip",Jim Wonder,,BGF,BGGFEED,,,,
DCMI4761917,20,"dry, reefer",full,medium,deep_sea,truck,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
DRSD3763429,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
QRDZ6753193,40,dry,full,medium,deep_sea,rail,import,"customs, strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
IAWC2318325,40,dry,full,medium,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
ZOEY2169326,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
ZHWI5733852,40,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
UZZC7954654,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
WKCZ4671281,20,"dry, reefer",full,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
CPYS4998568,20,reefer,full,light,deep_sea,truck,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
ZOXL4356916,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,Jim Wonder,,BGF,BGGFEED,,,,
CVWH5373627,40,dry,empty,medium,deep_sea,truck,import,"customs, strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
RDHB2131925,40,tank,full,medium,deep_sea,truck,import,"washing, stuff",Jim Wonder,,BGF,BGGFEED,,,,
ZXQQ9343639,40,"dry, tank",full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
DUTF6933351,40,dry,full,light,deep_sea,feeder,waterside_transshipment,strip,Jim Wonder,,BGF,BGGFEED,,,,
APCD8997294,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
AYJT3772922,40,"dry, hazardous",full,light,deep_sea,truck,import,"washing, seal",Jim Wonder,,BGF,BGGFEED,,,,
ASJY9249616,40,dry,empty,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
LWGV5426529,40,dry,full,light,deep_sea,rail,import,"seal, strip",Jim Wonder,,BGF,BGGFEED,,,,
NDDS9662172,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
VOQE8989879,20,"dry, hazardous",full,light,deep_sea,rail,import,"washing, strip",Jim Wonder,,BGF,BGGFEED,,,,
KEJM2657773,40,"dry, hazardous",full,medium,deep_sea,rail,import,"washing, customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
GUPT6328144,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,"seal, customs",Jim Wonder,,BGF,BGGFEED,,,,
OAVZ9213866,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
OKAV4448851,20,"dry, reefer",empty,light,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,,BGF,BGGFEED,,,,
GNWP1319283,40,"dry, reefer",full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
XWLM7462561,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
KXMY6121822,40,dry,full,heavy,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
QMME7798688,20,"dry, reefer",full,light,deep_sea,deep_sea,waterside_transshipment,"customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
RKVH3376141,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
DMCR3673536,20,dry,full,light,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
NATC2246533,40,"dry, reefer",full,light,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
GGVS5681339,40,dry,full,light,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
LNFN8553384,40,dry,full,light,deep_sea,rail,import,"seal, strip",Jim Wonder,,BGF,BGGFEED,,,,
GJXD1624939,40,dry,full,heavy,deep_sea,rail,import,"seal, strip",Jim Wonder,,BGF,BGGFEED,,,,
JMFE5479485,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
LUGU7784392,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
WHPB9182788,20,dry,full,light,deep_sea,truck,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
RRCN3954858,20,dry,full,light,deep_sea,feeder,waterside_transshipment,seal,Jim Wonder,,BGF,BGGFEED,,,,
CAYP6265219,20,"dry, reefer",full,medium,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
ITNY9436258,20,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,,BGF,BGGFEED,,,,
UBFH3531422,20,dry,full,medium,deep_sea,truck,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
JWZK2797616,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,"customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
XLXM5569485,20,dry,full,medium,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
OWVY3618725,20,dry,empty,light,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
VLFM5355435,40,dry,full,medium,deep_sea,truck,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
IISL3675567,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
YPCY1817715,20,dry,full,heavy,deep_sea,rail,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
EDPU4236432,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
KXBL9133529,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
UVQT3645836,40,"dry, reefer",full,light,deep_sea,rail,import,"seal, strip",Jim Wonder,,BGF,BGGFEED,,,,
YDET6647113,40,dry,full,heavy,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
TXOX7937828,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"seal, stuff",Jim Wonder,,BGF,BGGFEED,,,,
LFVE9254777,40,"dry, tank",full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
EEFD5986692,40,"dry, hazardous",empty,heavy,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
OOVQ8645469,40,dry,empty,heavy,deep_sea,rail,import,"washing, customs",Jim Wonder,,BGF,BGGFEED,,,,
IZWN6467381,40,dry,empty,light,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
JQYT3448534,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,"washing, seal, customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
JCQX7769942,40,reefer,empty,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Jim Wonder,,BGF,BGGFEED,,,,
PHUE3229479,40,"dry, reefer",full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
AKKF3597192,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
XXAT4588453,40,reefer,empty,heavy,deep_sea,truck,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
NHPH4739497,20,dry,full,heavy,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
JSXZ2213515,40,"dry, reefer",full,medium,deep_sea,rail,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
UCWV1349187,40,"dry, reefer",full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
PJWC8518319,40,dry,empty,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
NPRO1445132,40,tank,empty,heavy,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
KGZF7981341,20,dry,full,medium,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
OQUL8337792,20,"dry, hazardous",full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,,BGF,BGGFEED,,,,
NTWG9167154,40,dry,empty,medium,deep_sea,rail,import,"customs, strip",Jim Wonder,,BGF,BGGFEED,,,,
FXHL8453456,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
EVBQ2635853,40,"dry, reefer",empty,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
LEOP9696389,40,dry,full,light,deep_sea,truck,import,"washing, customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
URFM9729862,20,dry,full,heavy,deep_sea,truck,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
FXGC8381171,40,"dry, reefer",full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
RWNE6769975,40,dry,full,medium,deep_sea,rail,import,"customs, strip",Jim Wonder,,BGF,BGGFEED,,,,
PYYX7317985,20,"reefer, tank",empty,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
UTYZ8615947,40,"dry, hazardous",full,light,deep_sea,rail,import,"washing, seal",Jim Wonder,,BGF,BGGFEED,,,,
EILO3798347,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
LEVN4281485,40,dry,full,heavy,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
GWDF1954178,40,dry,empty,medium,deep_sea,truck,import,"strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
MGLW2666447,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,seal,Jim Wonder,,BGF,BGGFEED,,,,
QNVU2662527,40,dry,full,light,deep_sea,rail,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
XSHY2942885,20,dry,empty,light,deep_sea,rail,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
QHIL9535486,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
VOJK7479461,20,dry,full,heavy,deep_sea,feeder,waterside_transshipment,strip,Jim Wonder,,BGF,BGGFEED,,,,
APPM3333896,40,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
AYNB8155668,40,dry,full,light,deep_sea,rail,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
VYXH8254462,40,reefer,full,medium,deep_sea,rail,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
YXPC1546638,40,"dry, hazardous",full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,,BGF,BGGFEED,,,,
OEDY2757496,40,"dry, tank",empty,medium,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
HZRT1247673,40,dry,full,heavy,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
BWDT3219913,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
KTFI6174698,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
JXPB7256281,20,dry,full,heavy,deep_sea,rail,import,"seal, customs",Jim Wonder,,BGF,BGGFEED,,,,
YLWU6322364,20,dry,empty,light,deep_sea,truck,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
SQEV4893298,40,dry,full,medium,deep_sea,rail,import,"washing, stuff",Jim Wonder,,BGF,BGGFEED,,,,
VRJN6523591,20,dry,full,medium,deep_sea,truck,import,"customs, strip",Jim Wonder,,BGF,BGGFEED,,,,
EHQN9121553,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Jim Wonder,,BGF,BGGFEED,,,,
BFZL4315113,20,"dry, reefer",empty,heavy,deep_sea,rail,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
PNSW5956842,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
HVEI2564135,40,"dry, reefer",full,medium,deep_sea,rail,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
ARET4892198,40,dry,full,medium,deep_sea,rail,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
DHQG4446895,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
SDMI2595455,20,hazardous,full,medium,deep_sea,rail,import,"customs, strip",Jim Wonder,,BGF,BGGFEED,,,,
ZOFC9142321,20,"dry, reefer",full,medium,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
RKIX2164797,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Jim Wonder,,BGF,BGGFEED,,,,
ITRL8787656,40,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
QNET5575616,40,dry,full,light,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
QLYM1889778,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
EUIJ2893419,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
XVIA7345984,20,hazardous,full,heavy,deep_sea,truck,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
WMCZ3854866,20,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
ZADS9993931,20,dry,full,heavy,deep_sea,truck,import,"washing, seal, customs",Jim Wonder,,BGF,BGGFEED,,,,
AQRZ6862288,40,"dry, reefer",empty,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
OEQM6487194,40,hazardous,full,light,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
GKMB4867219,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,customs,Jim Wonder,,BGF,BGGFEED,,,,
XCMQ2937853,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,,BGF,BGGFEED,,,,
FPNH1613467,40,"dry, tank",full,medium,deep_sea,deep_sea,waterside_transshipment,"customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
ULBM9856714,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
AXZC4113424,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
BZYE6246796,40,reefer,full,heavy,deep_sea,feeder,waterside_transshipment,"seal, customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
VDGB7617634,40,dry,empty,heavy,deep_sea,feeder,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
RRSQ5592246,40,dry,full,light,deep_sea,truck,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
QQKE4167699,40,dry,empty,medium,deep_sea,rail,import,washing,Jim Wonder,,BGF,BGGFEED,,,,
DSLE2736854,40,"dry, tank",full,medium,deep_sea,rail,import,"seal, strip",Jim Wonder,,BGF,BGGFEED,,,,
MZXJ8955545,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
NFUC8596871,40,dry,full,heavy,deep_sea,rail,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
VEAY7488119,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,Jim Wonder,,BGF,BGGFEED,,,,
KTGR4516148,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,"strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
UXLE1299415,40,dry,full,light,deep_sea,truck,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
NYGJ3912916,40,dry,full,medium,deep_sea,rail,import,"washing, strip",Jim Wonder,,BGF,BGGFEED,,,,
BTIM8225977,40,dry,full,light,deep_sea,rail,import,"seal, stuff",Jim Wonder,,BGF,BGGFEED,,,,
WUAW2591883,20,"dry, reefer",full,light,deep_sea,rail,import,"customs, strip",Jim Wonder,,BGF,BGGFEED,,,,
TMUO5446953,20,dry,full,light,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
TCBM7759922,40,dry,full,medium,deep_sea,truck,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
JJHK1242398,40,dry,full,light,deep_sea,truck,import,"customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
ATJT4744541,40,"dry, reefer",full,heavy,deep_sea,rail,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
USST2261262,20,"dry, hazardous, tank",full,medium,deep_sea,feeder,waterside_transshipment,"washing, stuff",Jim Wonder,,BGF,BGGFEED,,,,
AFNS3779253,20,hazardous,empty,medium,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
SDSV5793266,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"customs, strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
VRXN2119786,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
GTKO6191213,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
PFIC4272257,40,"dry, tank",full,medium,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
PQXI3117784,40,dry,empty,medium,deep_sea,rail,import,"washing, seal",Jim Wonder,,BGF,BGGFEED,,,,
NNNU3256569,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
RWXK3314776,40,dry,full,heavy,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
NKLS7616942,20,"dry, hazardous",empty,light,deep_sea,rail,import,"customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
XPRK1995331,40,dry,full,light,deep_sea,feeder,waterside_transshipment,"washing, seal",Jim Wonder,,BGF,BGGFEED,,,,
WTNU3793547,20,dry,full,light,deep_sea,rail,import,"washing, stuff",Jim Wonder,,BGF,BGGFEED,,,,
AFMC9198348,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
HJVE5644593,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
EWDZ1911846,40,reefer,full,medium,deep_sea,rail,import,"washing, seal, strip",Jim Wonder,,BGF,BGGFEED,,,,
VIMU2657885,40,dry,full,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
UNOS4545523,40,"dry, reefer",full,light,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
GZFO1132259,20,dry,full,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
BCZR7113382,40,dry,full,heavy,deep_sea,feeder,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
IZUZ3221798,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,"washing, seal, strip",Jim Wonder,,BGF,BGGFEED,,,,
KMOO8685811,40,reefer,full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
ULBT2125912,20,"dry, hazardous",full,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
OFTJ8753141,40,dry,full,medium,deep_sea,rail,import,"washing, seal",Jim Wonder,,BGF,BGGFEED,,,,
CSXA2551836,40,"dry, hazardous",full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
GOJC7656899,20,dry,full,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
GBNH2652211,40,dry,full,medium,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
VQRA8256732,20,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
UGAN9657542,40,dry,full,light,deep_sea,rail,import,seal,Jim Wonder,,BGF,BGGFEED,,,,
ONTQ3971681,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,,BGF,BGGFEED,,,,
HCMM7385556,40,"dry, tank",empty,light,deep_sea,deep_sea,waterside_transshipment,"washing, strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
IFBV9658936,40,hazardous,empty,light,deep_sea,rail,import,,Jim Wonder,,BGF,BGGFEED,,,,
TXSA8936584,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
XPMQ9973784,40,dry,full,medium,deep_sea,truck,import,stuff,Jim Wonder,,BGF,BGGFEED,,,,
RSVR2418721,40,dry,full,heavy,deep_sea,truck,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
FEVW7351559,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
PTPP7888449,20,dry,full,light,deep_sea,rail,import,strip,Jim Wonder,,BGF,BGGFEED,,,,
LBNQ4798859,20,tank,empty,medium,deep_sea,rail,import,"washing, customs, strip",Jim Wonder,,BGF,BGGFEED,,,,
GQSB9396232,40,"dry, reefer",full,medium,deep_sea,deep_sea,waterside_transshipment,"seal, strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
NPCK7472821,40,dry,full,medium,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
IIZP6323122,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,"customs, stuff",Jim Wonder,,BGF,BGGFEED,,,,
ETXJ2133839,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,"seal, customs, strip, stuff",Jim Wonder,,BGF,BGGFEED,,,,
HSVS6399615,40,"dry, reefer",full,medium,deep_sea,deep_sea,waterside_transshipment,"customs, strip",Jim Wonder,,BGF,BGGFEED,,,,
PYQX8846514,20,dry,full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
UDUI6449294,20,dry,full,medium,deep_sea,rail,import,"seal, customs",Jim Wonder,,BGF,BGGFEED,,,,
TWHX8317189,40,dry,full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
USLA8841626,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,Jim Wonder,,BGF,BGGFEED,,,,
DBDP1665124,40,dry,full,light,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
IRRR8966759,40,"dry, reefer",full,light,deep_sea,truck,import,,Jim Wonder,,BGF,BGGFEED,,,,
NYJV3458278,40,dry,full,heavy,deep_sea,rail,import,"washing, seal, stuff",Jim Wonder,,BGF,BGGFEED,,,,
UYEH9697787,40,dry,full,medium,deep_sea,rail,import,customs,Jim Wonder,,BGF,BGGFEED,,,,
NXQD5946839,40,"dry, reefer",full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Jim Wonder,,BGF,BGGFEED,,,,
UNME6652516,40,dry,full,heavy,deep_sea,truck,import,"washing, strip",Jim Wonder,,BGF,BGGFEED,,,,
