Dataset;Name;"Time IN";"Time OUT";Size;Status;Type;Service;Direction;Weight;"Mode IN";"Mode OUT";"Carrier IN";"Carrier OUT";"Service IN";"Service OUT";"Liner IN";"Liner OUT";Position;PoD;Block;X1;X2;Y1;Y2;Z1;Z2
Advanced;TAXD9945536;"2023-10-01 13:26:01";"2023-10-09 22:57:59";"40ft (feu)";full;"dry, reefer";stuff;"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;ENEP5392826;"2023-10-02 07:29:01";"2023-10-17 08:46:59";"40ft (feu)";full;dry;strip;"ws ts";light;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;JKMH4967654;"2023-10-01 16:29:01";"2023-10-16 06:08:59";"40ft (feu)";full;dry;"seal, customs";import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WVQL7142582;"2023-10-01 21:35:01";"2023-10-13 23:16:59";"40ft (feu)";full;dry;;"ws ts";light;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;AMLV9119671;"2023-10-02 09:34:01";"2023-10-06 20:36:59";"40ft (feu)";full;dry;"washing, seal";"ws ts";heavy;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;IKZQ5949537;"2023-10-01 17:52:01";"2023-10-09 04:31:59";"20ft (teu)";full;"dry, tank";strip;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;HXYJ7296394;"2023-10-01 12:40:01";"2023-10-06 08:21:59";"40ft (feu)";full;reefer;;"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;AFHK4472228;"2023-10-02 09:06:01";"2023-10-13 04:19:59";"40ft (feu)";full;dry;stuff;import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;TLYG9593552;"2023-10-01 19:26:01";"2023-10-14 22:11:59";"40ft (feu)";empty;"dry, hazardous";;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;HNEL5319972;"2023-10-01 19:12:01";"2023-10-13 17:03:59";"40ft (feu)";empty;"dry, hazardous";stuff;import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;TFOZ7851867;"2023-10-01 18:54:01";"2023-10-07 18:02:59";"20ft (teu)";full;dry;;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;OTEO5972778;"2023-10-01 22:31:01";"2023-10-12 17:50:59";"40ft (feu)";full;"dry, reefer";washing;"ws ts";light;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;ORUF6536755;"2023-10-01 14:29:01";"2023-10-12 23:14:59";"40ft (feu)";full;dry;;"ws ts";middle;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;UCRD8461124;"2023-10-02 05:44:01";"2023-10-04 11:41:59";"20ft (teu)";full;dry;strip;"ws ts";heavy;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;LEWC7636961;"2023-10-01 17:12:01";"2023-10-05 01:32:59";"40ft (feu)";empty;dry;;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;LRMI8914382;"2023-10-01 08:39:01";"2023-10-03 14:21:59";"40ft (feu)";full;dry;;import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;YSMY7589499;"2023-10-01 13:37:01";"2023-10-11 23:23:59";"40ft (feu)";empty;hazardous;customs;import;heavy;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;TEGP9122719;"2023-10-02 08:09:01";"2023-10-10 14:02:59";"40ft (feu)";full;dry;;"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;FIAJ2923239;"2023-10-01 08:03:01";"2023-10-05 00:01:59";"20ft (teu)";full;dry;;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;VCWV5583169;"2023-10-02 01:54:01";"2023-10-05 23:19:59";"20ft (teu)";full;dry;;import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;NYNF1924281;"2023-10-02 03:43:01";"2023-10-11 22:31:59";"40ft (feu)";empty;dry;;"ws ts";middle;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;PFUD9615527;"2023-10-02 08:56:01";"2023-10-08 01:32:59";"40ft (feu)";full;"dry, hazardous";"customs, stuff";import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;BNKE1716523;"2023-10-02 02:51:01";"2023-10-09 05:32:59";"40ft (feu)";full;dry;customs;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;VLCS7736924;"2023-10-02 01:41:01";"2023-10-08 01:14:59";"20ft (teu)";full;reefer;washing;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;LBTF7845487;"2023-10-02 08:39:01";"2023-10-07 11:27:59";"40ft (feu)";full;dry;"seal, customs";"ws ts";heavy;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;NOTJ5569961;"2023-10-01 13:17:01";"2023-10-07 02:36:59";"40ft (feu)";full;"dry, reefer";"washing, strip";import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;IOIJ1761917;"2023-10-01 14:12:01";"2023-10-07 17:23:59";"40ft (feu)";full;dry;"washing, strip";"ws ts";light;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;KUVQ6759181;"2023-10-01 15:16:01";"2023-10-06 18:03:59";"20ft (teu)";full;dry;"customs, stuff";"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;XYLB3172393;"2023-10-01 12:38:01";"2023-10-14 22:07:59";"40ft (feu)";full;dry;strip;"ws ts";light;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;TZHW9946352;"2023-10-01 13:03:01";"2023-10-12 05:03:59";"20ft (teu)";full;dry;"customs, strip";"ws ts";middle;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;FDQL8614996;"2023-10-02 09:09:01";"2023-10-09 03:46:59";"20ft (teu)";full;dry;;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;MTGV7151634;"2023-10-01 23:43:01";"2023-10-08 00:49:59";"40ft (feu)";full;dry;stuff;import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;TFCP5345794;"2023-10-01 21:26:01";"2023-10-06 13:44:59";"40ft (feu)";empty;"dry, tank";seal;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;UPEO7628281;"2023-10-02 04:08:01";"2023-10-15 00:04:59";"20ft (teu)";full;dry;seal;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;QKPM4899784;"2023-10-01 21:21:01";"2023-10-02 23:46:59";"20ft (teu)";full;dry;"seal, strip";import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;PNFN9623231;"2023-10-02 05:10:01";"2023-10-02 18:41:59";"40ft (feu)";full;dry;customs;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;DTAZ4242673;"2023-10-01 23:32:01";"2023-10-12 05:38:59";"40ft (feu)";full;dry;stuff;import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;SQXK5951996;"2023-10-01 21:12:01";"2023-10-03 09:58:59";"40ft (feu)";full;dry;;"ws ts";light;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;UQSG9396197;"2023-10-01 13:24:01";"2023-10-05 13:22:59";"20ft (teu)";full;dry;"washing, customs";import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;FFJZ8166665;"2023-10-01 15:26:01";"2023-10-04 02:56:59";"40ft (feu)";empty;dry;customs;import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;EEIO2219358;"2023-10-02 05:23:01";"2023-10-03 06:05:59";"40ft (feu)";full;dry;;"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WTOU4755687;"2023-10-01 16:33:01";"2023-10-08 13:26:59";"40ft (feu)";full;dry;stuff;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;KONA3731194;"2023-10-02 03:55:01";"2023-10-14 00:17:59";"40ft (feu)";full;tank;strip;import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;AJTY1319328;"2023-10-02 08:50:01";"2023-10-05 23:57:59";"40ft (feu)";full;dry;seal;import;heavy;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;CSMO7771551;"2023-10-01 16:30:01";"2023-10-12 11:12:59";"40ft (feu)";full;"reefer, hazardous";stuff;"ws ts";middle;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;KGXM9837687;"2023-10-01 19:39:01";"2023-10-16 10:26:59";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WJBS2369982;"2023-10-01 18:36:01";"2023-10-03 15:07:59";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WWEJ5461498;"2023-10-01 23:55:01";"2023-10-04 10:20:59";"20ft (teu)";full;dry;"seal, stuff";import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;XGDZ8925191;"2023-10-02 06:59:01";"2023-10-06 23:34:59";"20ft (teu)";full;tank;customs;import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;UUIB5242521;"2023-10-01 22:35:01";"2023-10-10 03:31:59";"20ft (teu)";full;dry;"washing, seal, stuff";"ws ts";middle;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;YPCH6475368;"2023-10-01 14:44:01";"2023-10-07 11:12:59";"20ft (teu)";empty;dry;;import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;NQEV6338652;"2023-10-01 14:07:01";"2023-10-08 04:01:59";"40ft (feu)";full;"dry, reefer";;"ws ts";heavy;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;JHTY3455278;"2023-10-02 04:33:01";"2023-10-04 08:53:59";"40ft (feu)";full;"reefer, hazardous";"washing, strip";"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;SXKY9732796;"2023-10-02 05:59:01";"2023-10-06 06:19:59";"20ft (teu)";full;dry;"washing, strip";import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;BMDI8694547;"2023-10-01 23:22:01";"2023-10-03 13:47:59";"40ft (feu)";full;reefer;;import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;QZCQ8328694;"2023-10-02 00:56:01";"2023-10-13 08:07:59";"20ft (teu)";full;dry;"washing, strip";import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;RHGA9935458;"2023-10-01 16:43:01";"2023-10-13 22:41:59";"40ft (feu)";full;dry;washing;"ws ts";middle;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;BIHH7163936;"2023-10-01 23:54:01";"2023-10-14 05:29:59";"40ft (feu)";empty;dry;stuff;"ws ts";middle;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;ODMT3686833;"2023-10-02 09:16:01";"2023-10-12 10:53:59";"40ft (feu)";empty;"dry, hazardous";;"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WFTN4935414;"2023-10-02 08:29:01";"2023-10-08 18:32:59";"20ft (teu)";full;dry;washing;import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;PPAA7683568;"2023-10-01 18:21:01";"2023-10-16 12:44:59";"40ft (feu)";full;dry;;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;QQPC3192467;"2023-10-01 18:24:01";"2023-10-03 10:56:59";"40ft (feu)";full;"dry, hazardous";"washing, customs";import;heavy;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;LOBS6378539;"2023-10-02 00:06:01";"2023-10-05 22:48:59";"40ft (feu)";full;dry;;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;AWSO1817345;"2023-10-02 06:59:01";"2023-10-03 12:17:59";"40ft (feu)";empty;dry;seal;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;UEUN5157226;"2023-10-02 03:54:01";"2023-10-16 23:52:59";"20ft (teu)";full;hazardous;;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;FBYK2859587;"2023-10-01 17:43:01";"2023-10-08 07:50:59";"40ft (feu)";full;dry;"seal, stuff";import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;FBXK5134295;"2023-10-02 01:37:01";"2023-10-17 03:48:59";"40ft (feu)";full;dry;;"ws ts";light;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;VCJZ6815796;"2023-10-01 16:27:01";"2023-10-04 06:53:59";"20ft (teu)";full;dry;"strip, stuff";import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;JMSP4915944;"2023-10-02 05:08:01";"2023-10-15 07:48:59";"20ft (teu)";full;dry;strip;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;CXDU8611477;"2023-10-01 22:41:01";"2023-10-07 16:42:59";"40ft (feu)";empty;dry;;import;heavy;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;IUXY3698527;"2023-10-01 10:08:01";"2023-10-15 13:41:59";"40ft (feu)";full;dry;seal;import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;OJRI3345721;"2023-10-02 01:00:01";"2023-10-15 19:50:59";"40ft (feu)";full;reefer;;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;VOBZ4398836;"2023-10-02 01:27:01";"2023-10-14 15:30:59";"20ft (teu)";full;dry;"customs, strip, stuff";import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;XQMU4544638;"2023-10-01 13:55:01";"2023-10-07 00:42:59";"20ft (teu)";full;dry;;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;LUOP8742492;"2023-10-02 09:03:01";"2023-10-07 03:53:59";"20ft (teu)";full;dry;washing;"ws ts";heavy;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;JPNV6686724;"2023-10-01 14:09:01";"2023-10-14 09:45:59";"20ft (teu)";full;dry;;import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;BFPN1448189;"2023-10-01 19:01:01";"2023-10-13 09:13:59";"40ft (feu)";full;hazardous;stuff;"ws ts";light;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;EMRQ2397567;"2023-10-01 22:11:01";"2023-10-08 13:08:59";"40ft (feu)";full;dry;seal;"ws ts";middle;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;UKOS5962996;"2023-10-02 03:32:01";"2023-10-12 16:10:59";"20ft (teu)";full;dry;washing;import;heavy;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;GBFO4588723;"2023-10-01 18:13:01";"2023-10-07 11:12:59";"20ft (teu)";full;dry;"washing, strip";"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;MZSI8473334;"2023-10-01 16:17:01";"2023-10-13 02:58:59";"20ft (teu)";full;"dry, reefer";seal;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;ZQII2629157;"2023-10-02 07:17:01";"2023-10-13 10:49:59";"20ft (teu)";empty;hazardous;washing;import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;GFVE8328865;"2023-10-01 17:45:01";"2023-10-13 13:05:59";"40ft (feu)";empty;dry;"washing, seal, stuff";"ws ts";middle;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WTFZ6484938;"2023-10-02 08:59:01";"2023-10-09 05:13:59";"20ft (teu)";full;reefer;;"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WNUY7452267;"2023-10-01 11:42:01";"2023-10-06 00:21:59";"40ft (feu)";empty;"dry, reefer";"seal, customs, strip";"ws ts";heavy;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;PRZP3312464;"2023-10-02 07:43:01";"2023-10-11 13:25:59";"20ft (teu)";empty;dry;;"ws ts";light;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;UINX3727285;"2023-10-01 20:43:01";"2023-10-16 22:14:59";"40ft (feu)";full;dry;"seal, customs";import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WLWO9699686;"2023-10-02 04:14:01";"2023-10-07 21:23:59";"40ft (feu)";full;"dry, hazardous";;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;YGHJ5192518;"2023-10-01 15:03:01";"2023-10-08 19:25:59";"20ft (teu)";full;"dry, reefer";washing;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;YRFM7521381;"2023-10-01 09:06:01";"2023-10-13 19:20:59";"20ft (teu)";full;dry;;"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;OCTH6337325;"2023-10-01 15:16:01";"2023-10-09 09:40:59";"20ft (teu)";full;dry;customs;import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;EBRQ2344811;"2023-10-02 03:56:01";"2023-10-05 10:12:59";"40ft (feu)";empty;dry;;import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;BWBO1123669;"2023-10-02 06:22:01";"2023-10-09 23:12:59";"40ft (feu)";full;"dry, hazardous";"washing, customs";import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;LDTT7736376;"2023-10-02 05:53:01";"2023-10-11 07:50:59";"20ft (teu)";full;hazardous;;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;RHUF7528424;"2023-10-01 11:59:01";"2023-10-03 08:04:59";"40ft (feu)";full;"dry, tank";customs;import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;BVTR9692827;"2023-10-02 00:44:01";"2023-10-04 03:46:59";"20ft (teu)";full;"dry, reefer";"seal, stuff";"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;YLMF1282845;"2023-10-01 11:15:01";"2023-10-04 12:43:59";"40ft (feu)";empty;dry;strip;"ws ts";middle;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;ILWO4391242;"2023-10-01 23:14:01";"2023-10-02 17:41:59";"40ft (feu)";full;"dry, reefer, hazardous";"washing, seal";import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;DXGI8195195;"2023-10-01 12:27:01";"2023-10-06 14:19:59";"40ft (feu)";full;dry;"washing, stuff";import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;TAZZ2552422;"2023-10-02 06:20:01";"2023-10-08 21:28:59";"40ft (feu)";full;"dry, reefer";;"ws ts";middle;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;BWQS9868827;"2023-10-02 05:09:01";"2023-10-14 13:05:59";"20ft (teu)";full;dry;"customs, stuff";import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;QDXR2583744;"2023-10-01 08:36:01";"2023-10-08 03:34:59";"40ft (feu)";full;dry;"washing, seal, customs";"ws ts";light;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;AEHR6568755;"2023-10-02 02:29:01";"2023-10-02 16:20:59";"40ft (feu)";full;tank;"washing, customs";import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;QNJM8177689;"2023-10-02 08:13:01";"2023-10-16 06:47:59";"40ft (feu)";full;dry;seal;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WVRE4173114;"2023-10-02 03:17:01";"2023-10-16 01:38:59";"20ft (teu)";empty;"dry, reefer";seal;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;AVON9821185;"2023-10-02 05:26:01";"2023-10-11 02:01:59";"40ft (feu)";full;dry;stuff;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;EFLQ8742522;"2023-10-01 22:45:01";"2023-10-03 06:52:59";"40ft (feu)";empty;dry;;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;ARNQ7328497;"2023-10-02 06:49:01";"2023-10-03 15:05:59";"20ft (teu)";full;dry;strip;import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;RNGB7777474;"2023-10-01 17:35:01";"2023-10-07 01:10:59";"40ft (feu)";full;dry;;"ws ts";middle;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;CDSU5417549;"2023-10-01 14:12:01";"2023-10-11 15:55:59";"40ft (feu)";full;"dry, reefer, hazardous";seal;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;SZPR2368899;"2023-10-02 01:20:01";"2023-10-07 04:40:59";"20ft (teu)";full;dry;;"ws ts";middle;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;WXET4681464;"2023-10-01 15:21:01";"2023-10-04 05:50:59";"40ft (feu)";full;dry;"washing, seal, stuff";import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;PITD3271456;"2023-10-01 23:49:01";"2023-10-16 08:32:59";"40ft (feu)";empty;dry;"customs, stuff";import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;PNSK5586773;"2023-10-02 02:25:01";"2023-10-08 07:57:59";"20ft (teu)";full;dry;stuff;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;CZAM4254545;"2023-10-02 02:34:01";"2023-10-08 12:04:59";"20ft (teu)";full;dry;washing;import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;COHO5847162;"2023-10-01 13:26:01";"2023-10-09 10:32:59";"40ft (feu)";empty;dry;;import;light;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;GPWM5741732;"2023-10-01 19:08:01";"2023-10-05 12:59:59";"40ft (feu)";full;dry;strip;import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;PEUS3867936;"2023-10-02 05:20:01";"2023-10-15 06:10:59";"20ft (teu)";full;dry;"customs, strip, stuff";import;heavy;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;HQFI6789373;"2023-10-01 21:17:01";"2023-10-13 22:46:59";"20ft (teu)";full;"dry, reefer";;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;IURG7674972;"2023-10-01 21:59:01";"2023-10-15 06:53:59";"40ft (feu)";full;"dry, reefer";"washing, customs, strip";import;light;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;RQCZ1345391;"2023-10-01 18:32:01";"2023-10-08 10:25:59";"20ft (teu)";full;dry;;"ws ts";middle;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;JZYK2984352;"2023-10-02 03:41:01";"2023-10-07 10:08:59";"20ft (teu)";full;"dry, hazardous";"seal, stuff";import;heavy;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;OTXJ8915533;"2023-10-01 14:39:01";"2023-10-02 15:47:59";"40ft (feu)";full;dry;customs;"ws ts";middle;Deepsea;Deepsea;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;QREV5573823;"2023-10-01 20:06:01";"2023-10-07 17:42:59";"40ft (feu)";empty;dry;seal;import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;XVES7295415;"2023-10-01 21:38:01";"2023-10-13 21:37:59";"40ft (feu)";full;dry;"customs, stuff";import;middle;Deepsea;Rail;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;URFV7451895;"2023-10-02 06:55:01";"2023-10-12 10:19:59";"40ft (feu)";full;dry;strip;"ws ts";middle;Deepsea;Feeder;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
Advanced;RQPA9393357;"2023-10-01 09:30:01";"2023-10-13 06:52:59";"40ft (feu)";empty;dry;washing;import;middle;Deepsea;Truck;"Jim Wonder";;BGGFEED;;BGF;;;;;;;;;;
